iteration,env_steps,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_0_reward_mean,policy_1_reward_mean,policy_2_reward_mean,policy_3_reward_mean,policy_4_reward_mean,policy_5_reward_mean
29,120000,29.268500000000003,152.356,10.600999999999997,507.01,3.7856700000000014,2.0420500000000006,1.4881500000000005,18.019560000000002,1.9553100000000012,1.9777600000000006
30,124000,29.98688000000001,152.356,10.600999999999997,517.84,4.074540000000002,2.082230000000001,1.5897600000000012,18.0508,2.1834400000000014,2.006110000000001
31,128000,28.367940000000008,74.81600000000006,10.600999999999997,490.29,4.055480000000002,1.8707000000000014,1.3339100000000013,17.31694,2.021280000000001,1.7696300000000005
32,132000,28.799100000000006,96.32499999999987,10.600999999999997,491.55,4.485850000000002,1.921940000000001,1.410010000000001,17.25167,2.023230000000001,1.7064000000000004
33,136000,28.35041,96.32499999999987,7.867999999999999,477.24,4.7035800000000005,1.8187500000000005,1.3571000000000009,16.69202,1.9159800000000007,1.862980000000001
34,140000,27.880650000000006,96.32499999999987,7.867999999999999,468.59,4.7099400000000005,1.7820800000000008,1.219400000000001,16.39029,1.9747300000000008,1.8042100000000008
35,144000,27.57469,96.32499999999987,7.867999999999999,458.54,4.830220000000001,1.6422000000000005,1.2684300000000006,16.131730000000005,1.9667100000000008,1.7354000000000007
36,148000,28.14798000000001,96.32499999999987,7.867999999999999,463.73,5.779590000000001,1.6038600000000012,1.5274500000000004,15.314100000000003,2.0410100000000004,1.8819700000000004
37,152000,27.767190000000014,96.32499999999987,7.867999999999999,454.86,5.815940000000001,1.4413100000000012,1.6095400000000006,15.299990000000003,2.1022400000000006,1.4981700000000007
38,156000,27.053820000000005,96.32499999999987,7.867999999999999,437.76,6.13889,1.3722500000000009,1.4750000000000005,14.53178,2.0883500000000006,1.4475500000000003
39,160000,26.995810000000006,96.32499999999987,7.867999999999999,434.22,6.52589,1.1374100000000007,1.5449800000000002,14.359340000000001,2.0532800000000004,1.3749100000000005
40,164000,25.893390000000007,96.32499999999987,7.457000000000001,413.21,6.732100000000002,1.0202500000000008,1.5418,13.563339999999998,1.8252200000000005,1.2106800000000006
41,168000,25.215190000000003,96.32499999999987,7.457000000000001,400.68,6.316330000000001,0.9044300000000007,1.2867100000000002,13.526799999999998,1.9242600000000005,1.2566600000000006
42,172000,24.174350000000004,86.27599999999988,7.457000000000001,385.48,6.50692,0.7003700000000008,1.0687000000000004,12.808679999999999,1.9401100000000004,1.1495700000000009
43,176000,24.072470000000003,86.27599999999988,7.457000000000001,377.84,7.013490000000001,0.6553700000000008,0.9988500000000006,12.09469,1.9566000000000003,1.3534700000000008
44,180000,24.365480000000005,86.27599999999988,7.457000000000001,382.25,7.11812,0.6100300000000007,0.8864300000000004,12.283269999999998,2.08909,1.3785400000000008
45,184000,22.224660000000004,65.74199999999998,7.457000000000001,350.91,6.165780000000001,0.44458000000000036,0.4856800000000004,11.660519999999998,2.2800400000000005,1.1880600000000008
46,188000,23.473290000000002,69.84500000000007,7.457000000000001,365.68,5.857760000000002,0.5943300000000005,0.6836600000000004,12.40361,2.5132400000000006,1.4206900000000011
47,192000,23.91847,69.84500000000007,7.457000000000001,366.18,5.753880000000001,0.45960000000000034,0.6608100000000006,12.818060000000001,2.6294200000000014,1.5967000000000011
48,196000,23.872250000000005,69.84500000000007,7.457000000000001,357.25,5.65653,0.45996000000000037,0.7160100000000006,12.321890000000002,2.759410000000001,1.958450000000001
49,200000,24.168090000000007,69.84500000000007,9.331999999999997,352.54,6.107790000000001,0.4135800000000004,0.6397000000000006,11.66173,3.2286900000000016,2.116600000000001
50,204000,24.35632000000001,69.84500000000007,8.839,350.84,5.877980000000001,0.8240700000000004,0.7920200000000007,11.619960000000003,3.0556600000000005,2.18663
51,208000,23.42105,69.84500000000007,8.839,332.24,4.880370000000001,0.6973300000000003,0.9110500000000005,11.705029999999999,3.2653000000000008,1.9619700000000009
52,212000,22.889060000000004,69.84500000000007,8.425,322.74,4.4537700000000005,0.6975200000000003,0.8939800000000007,11.185460000000003,3.7665500000000014,1.891780000000001
53,216000,22.996590000000005,69.84500000000007,7.690999999999997,325.08,4.938680000000001,0.7008000000000005,0.9533800000000003,11.096810000000003,3.48694,1.8199800000000002
54,220000,21.872820000000004,62.984000000000094,7.690999999999997,311.37,5.07567,0.5253300000000001,0.8641200000000002,10.636490000000002,3.1392300000000004,1.6319800000000004
55,224000,20.940380000000005,62.984000000000094,7.690999999999997,302.18,4.5528200000000005,0.5579000000000002,0.7374900000000004,10.54179,3.2368900000000007,1.3134900000000007
56,228000,20.235350000000004,62.984000000000094,7.690999999999997,297.04,4.087030000000001,0.4442400000000001,0.5443000000000005,10.83298,2.9755599999999998,1.3512400000000004
57,232000,19.74391,62.984000000000094,7.417999999999999,291.44,3.8286900000000004,0.13011000000000017,0.5278000000000003,10.45259,3.432200000000001,1.3725200000000004
58,236000,19.740230000000004,62.984000000000094,7.417999999999999,293.49,3.8684900000000004,0.2171800000000002,0.4364500000000004,10.631950000000002,3.354530000000001,1.2316300000000004
59,240000,19.684970000000003,62.984000000000094,7.417999999999999,290.23,3.7983600000000006,0.4460800000000003,0.6114800000000004,10.894609999999998,2.8577600000000007,1.0766800000000003
60,244000,19.519399999999997,62.984000000000094,7.417999999999999,286.01,3.5177100000000014,0.4208000000000003,0.7619700000000003,10.427620000000001,3.1473,1.2440000000000004
61,248000,19.1877,55.937000000000026,7.417999999999999,279.04,3.758720000000001,0.5907000000000002,0.6014300000000002,10.235120000000002,2.884170000000001,1.11756
62,252000,19.71532,62.34100000000015,7.417999999999999,286.4,4.22983,0.7290700000000002,0.7971900000000004,10.04279,2.829220000000001,1.0872200000000003
63,256000,20.14251,62.34100000000015,7.417999999999999,287.05,3.6345300000000003,0.8116200000000003,1.1435700000000002,10.39161,3.0291200000000003,1.1320600000000003
64,260000,20.535880000000002,62.34100000000015,7.417999999999999,290.19,3.5043700000000007,0.9143100000000003,1.4315300000000002,10.524330000000003,2.8554500000000003,1.3058900000000007
65,264000,20.82822,62.34100000000015,7.997,291.1,2.9998600000000004,0.8991700000000005,1.6765700000000003,11.074180000000004,2.796360000000001,1.3820800000000009
66,268000,20.20334,62.34100000000015,7.217,279.31,2.554830000000001,0.7539900000000004,1.7609300000000006,10.483879999999997,3.20925,1.4404600000000007
67,272000,20.06847,62.34100000000015,7.217,279.07,1.8889000000000002,0.9145800000000004,1.5867600000000002,10.808870000000002,3.5913300000000006,1.2780300000000004
68,276000,20.338740000000005,62.34100000000015,7.217,280.17,1.3369200000000003,0.8950900000000004,2.06755,10.65286,4.04728,1.3390400000000005
69,280000,20.066480000000002,56.791000000000025,7.217,273.99,0.9430400000000002,0.7901200000000003,2.3685300000000007,10.3598,4.176800000000001,1.4281899999999998
70,284000,19.65146,56.791000000000025,7.217,265.49,1.56817,0.8925600000000002,2.2560900000000004,9.97295,3.9317300000000004,1.0299600000000004
71,288000,19.067020000000003,56.791000000000025,7.217,258.85,1.8010900000000007,1.0572000000000004,2.0484600000000004,9.358970000000001,3.8961900000000003,0.9051100000000002
72,292000,18.57451,56.791000000000025,7.688000000000002,253.85,2.4624200000000003,0.8030700000000004,1.6719400000000004,9.15239,3.6503699999999997,0.8343200000000002
73,296000,18.904410000000002,56.791000000000025,7.688000000000002,254.15,3.3036300000000005,0.6263000000000002,1.8410700000000007,9.00545,3.22422,0.9037400000000002
74,300000,18.831,56.791000000000025,7.688000000000002,248.14,3.6895100000000007,0.8512900000000002,1.66466,8.442400000000001,3.18949,0.9936500000000004
75,304000,19.574300000000004,56.791000000000025,7.688000000000002,250.05,3.598610000000001,1.0145200000000003,1.5828900000000001,8.900240000000002,3.1873999999999993,1.2906400000000002
76,308000,18.82079,46.13699999999998,7.688000000000002,241.86,3.208420000000001,1.0525800000000003,1.1087900000000004,8.18116,3.654290000000001,1.6155500000000003
77,312000,17.98289,46.13699999999998,6.589000000000002,231.98,2.8811400000000003,0.9020800000000002,1.5789300000000004,7.478299999999999,3.7412400000000003,1.4012000000000002
78,316000,19.24699,46.13699999999998,6.589000000000002,242.77,2.516880000000001,1.2977600000000005,1.9565400000000002,7.288350000000001,4.192310000000001,1.9951499999999998
79,320000,18.8604,46.13699999999998,6.589000000000002,232.44,1.99919,1.5884900000000008,1.7791500000000002,6.42595,4.4577,2.6099200000000002
80,324000,18.13587,46.13699999999998,6.589000000000002,225.23,1.9174500000000003,1.7953400000000002,1.7208400000000006,6.115469999999998,4.221830000000001,2.3649400000000007
81,328000,17.9801,38.21600000000004,6.589000000000002,225.19,1.82271,1.7867900000000005,1.9047900000000006,6.068469999999999,4.29553,2.101810000000001
82,332000,18.29485,38.21600000000004,6.589000000000002,224.95,1.5166,1.5865400000000003,2.2295700000000003,6.65167,4.41261,1.8978600000000003
83,336000,17.03422,38.21600000000004,7.473000000000001,207.79,1.41982,1.3361900000000002,2.06042,5.9954,4.19113,2.0312600000000005
84,340000,17.33844,38.21600000000004,7.115,208.42,1.4414600000000002,1.08925,2.3062400000000003,5.7433900000000015,4.37928,2.3788200000000006
85,344000,17.538729999999997,38.21600000000004,7.115,205.77,0.7762200000000001,0.9506500000000004,2.50848,5.91033,4.76949,2.62356
86,348000,17.027239999999995,33.53399999999996,7.115,196.37,0.6466500000000001,0.7805800000000002,2.592130000000001,5.223490000000001,4.51959,3.2648
87,352000,16.98597,33.43800000000001,7.115,196.99,0.72808,0.9499300000000003,2.48956,5.02728,4.36093,3.43019
88,356000,17.46269,35.124000000000024,7.115,200.94,1.3637400000000002,1.2072400000000003,2.37845,5.12967,4.41801,2.96558
89,360000,16.471600000000002,35.124000000000024,7.8839999999999995,190.36,1.1034300000000001,1.5502500000000003,1.8349799999999998,4.95117,4.41989,2.6118800000000006
90,364000,16.358539999999998,35.124000000000024,7.8839999999999995,189.32,1.3898600000000005,1.4047200000000006,1.4398200000000005,5.206030000000001,4.4462600000000005,2.47185
91,368000,15.80451,35.124000000000024,7.8839999999999995,182.26,1.6071100000000005,1.5908000000000002,1.5126400000000004,5.03052,3.85898,2.20446
92,372000,15.594339999999997,31.518000000000015,7.8839999999999995,180.04,1.1832500000000001,1.6089800000000003,1.4698000000000004,4.83261,3.945,2.5547
93,376000,16.254939999999998,34.979999999999976,7.959999999999999,183.83,1.8743800000000002,1.49434,1.8107699999999998,5.097750000000001,3.682150000000001,2.2955500000000004
94,380000,16.49794,34.979999999999976,9.138,183.57,2.36397,1.34538,2.26968,4.87926,3.1510800000000008,2.48857
95,384000,16.89687,34.979999999999976,8.145,185.09,2.55645,1.73712,2.79594,4.184490000000001,2.6029600000000013,3.01991
96,388000,16.850099999999994,34.979999999999976,8.145,182.86,2.39597,1.8728000000000002,3.1026200000000004,4.105300000000001,2.2714900000000005,3.1019200000000007
97,392000,16.48695,31.669999999999995,8.145,174.7,1.7404300000000001,2.27027,3.1381,4.25312,2.16263,2.9223999999999997
98,396000,15.648220000000002,31.669999999999995,8.145,166.69,1.88694,1.8153200000000007,2.6710200000000004,4.3209800000000005,2.22005,2.73391
99,400000,15.30362,29.891000000000002,8.554999999999996,162.43,2.39429,1.33359,2.0029500000000002,4.491829999999999,2.1353500000000003,2.9456100000000003
